編號,車輛資訊,初始出發地,運用1,,,,,,運用2,,,,,,運用3,,,,,,運用4,,,,,,運用5,,,,,,運用6,,,,,,運用7,,,,,,運用8,,,,,,運用9,,,,,,運用10,,,,,,運用11,,,,,,運用12,,,,,,運用13,,,,,,運用14,,,,,,運用15,,,,,,運用16,,,,,,運用17,,,,,,運用18,,,,,,運用19,,,,,,運用20,,,,,,運用21,,,,,,運用22,,,,,,運用23,,,,,,運用24,,,,,,運用25,,,,,,運用26,,,,,,運用27,,,,,,運用28,,,,,,運用29,,,,,,運用30,,,,,,運用31,,,,,,運用32,,,,,,運用33,,,,,,運用34,,,,,,運用35,,,,,,運用36,,,,,,運用37,,,,,,運用38,,,,,,運用39,,,,,,運用40,,,,,,運用41,,,,,,運用42,,,,,,運用43,,,,,,運用44,,,,,,運用45,,,,,,運用46,,,,,,運用47,,,,,,運用48,,,,,,運用49,,,,,,運用50,,,,,,運用51,,,,,,運用52,,,,,,運用53,,,,,,運用54,,,,,,運用55,,,,,,運用56,,,,,,運用57,,,,,,運用58,,,,,,運用59,,,,,,運用60,,,,,,運用61,,,,,,運用62,,,,,,運用63,,,,,,運用64,,,,,,運用65,,,,,,運用66,,,,,,運用67,,,,,,運用68,,,,,,收班停留地
,T_005,,,,,04:20:36,,04:33:56,,下行,test_A_502,06:08:00,,06:28:40,,上行,test_A_02,06:30:00,,06:50:40,,上行,test_C_01,06:52:40,,07:02:40,,下行,test_C_500,07:17:30,,07:25:30,,上行,test_C_00,07:30:50,,07:38:50,,下行,test_C_500,07:47:30,,07:55:30,,上行,test_C_00,08:00:50,,08:08:50,,下行,test_C_500,08:17:30,,08:25:30,,上行,test_C_00,08:30:50,,08:38:50,,下行,test_C_500,08:47:30,,08:55:30,,上行,test_C_00,09:00:50,,09:08:50,,下行,test_C_500,09:19:05,,09:27:05,,上行,test_C_00,09:42:14,,09:50:14,,下行,test_C_501,09:52:54,,10:02:54,,下行,test_A_502,10:04:54,,10:25:34,,A庫,,,,10:33:34,,上行,test_A_00,10:38:15,,11:03:15,,下行,test_A_503,11:09:55,,11:23:55,,A庫,,,,11:31:55,,上行,test_A_03,11:37:30,,11:51:30,,下行,test_A_500,11:58:10,,12:23:10,,A庫,,,,12:31:10,,上行,test_A_03,13:37:30,,13:51:30,,J暫留線,,,,13:58:30,,下行,test_A_500,15:40:35,,16:05:35,,上行,test_A_02,16:06:00,,16:26:40,,上行,test_C_01,16:30:00,,16:40:00,,下行,test_C_500,16:40:54,,16:48:54,,上行,test_C_00,17:03:50,,17:11:50,,下行,test_C_500,17:12:30,,17:20:30,,上行,test_C_00,17:30:50,,17:38:50,,下行,test_C_500,17:47:30,,17:55:30,,上行,test_C_00,18:00:50,,18:08:50,,下行,test_C_500,18:17:30,,18:25:30,,上行,test_C_00,18:30:50,,18:38:50,,下行,test_C_500,18:47:30,,18:55:30,,上行,test_C_00,19:00:50,,19:08:50,,下行,test_C_500,19:17:30,,19:25:30,,上行,test_C_00,19:30:50,,19:38:50,,下行,test_C_500,19:47:30,,19:55:30,,上行,test_C_00,20:00:50,,20:08:50,,下行,test_C_500,20:19:05,,20:27:05,,上行,test_C_00,20:42:14,,20:50:14,,下行,test_C_501,20:52:54,,21:02:54,,下行,test_A_502,21:04:54,,21:25:34,,A庫,,,,21:33:34,,上行,test_A_00,21:38:15,,22:03:15,,下行,test_A_502,22:10:00,,22:30:40,,上行,test_A_00,22:30:45,,22:55:45,,J暫留線,,,,23:02:45,,下行,test_A_502,23:15:00,,23:35:40,,A庫,,,,23:43:40,,上行,test_A_00,23:45:40,,00:10:40,,下行,test_A_502,00:15:00,,00:35:40,,,,00:43:40,,00:57:00,,,,00:57:00,,01:05:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:05:30
14,一般列車,S,1,test_C,3041,S,>,O,2,入庫,,,>,O暫留線,3,test_C,3050,O,>,S,4,test_C,3053,S,>,O,5,test_C,3058,O,>,S,6,test_C,3061,S,>,O,7,test_C,3070,O,>,S,8,test_C,3069,S,>,O,9,test_C,3076,O,>,S,10,test_C,3077,S,>,O,11,test_C,3082,O,>,S,12,test_C,3085,S,>,J,13,test_A,2021,J,>,A,14,test_A,3054,A,>,J,15,test_A,1021,J,>,A,16,test_A,3070,A,>,J,17,入庫,,,>,J暫留線,18,test_A,1025,J,>,A,19,test_A,3094,A,>,J,20,test_A,1031,J,>,A,21,test_A,3102,A,>,J,22,入庫,,,>,J暫留線,23,test_A,1037,J,>,A,24,test_A,3118,A,>,J,25,test_A,1043,J,>,A,26,test_A,3126,A,>,J,27,入庫,,,>,J暫留線,28,test_A,1049,J,>,A,29,回送,1108,A,>,F,30,test_A,3144,F,>,J,31,入庫,,,>,J暫留線,32,test_C,3370,J,>,S,33,test_C,3381,S,>,O,34,入庫,,,>,O暫留線,35,test_C,3392,O,>,S,36,test_C,3393,S,>,J,37,test_A,2105,J,>,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 S庫 (等待回送)
,T_005,,,下行,test_C_500,05:03:00,,05:11:00,,O暫留線,,,,05:21:00,,上行,test_C_00,05:28:20,,05:36:20,,下行,test_C_500,05:39:00,,05:47:00,,上行,test_C_00,05:52:20,,06:00:20,,下行,test_C_500,06:02:43,,06:10:43,,上行,test_C_00,06:14:58,,06:22:58,,下行,test_C_500,06:24:32,,06:32:32,,上行,test_C_00,06:36:47,,06:44:47,,下行,test_C_500,06:46:21,,06:54:21,,上行,test_C_00,06:58:36,,07:06:36,,下行,test_C_501,07:07:30,,07:17:30,,下行,test_A_502,07:21:10,,07:41:50,,上行,test_A_00,07:45:45,,08:10:45,,下行,test_A_503,08:15:00,,08:29:00,,上行,test_A_00,08:39:00,,09:04:00,,J暫留線,,,,09:11:00,,下行,test_A_503,09:18:00,,09:32:00,,上行,test_A_00,10:08:15,,10:33:15,,下行,test_A_503,10:39:55,,10:53:55,,上行,test_A_00,11:08:15,,11:33:15,,J暫留線,,,,11:40:15,,下行,test_A_503,12:09:55,,12:23:55,,上行,test_A_00,13:08:15,,13:33:15,,下行,test_A_503,13:39:55,,13:53:55,,上行,test_A_00,14:08:15,,14:33:15,,J暫留線,,,,14:40:15,,下行,test_A_503,15:09:55,,15:23:55,,,,15:29:10,,15:35:10,,上行,test_A_01,16:16:10,,16:27:50,,J暫留線,,,,16:34:50,,上行,test_C_01,20:29:20,,20:39:20,,下行,test_C_500,20:40:54,,20:48:54,,O暫留線,,,,20:58:54,,上行,test_C_00,21:04:20,,21:12:20,,下行,test_C_501,21:15:00,,21:25:00,,下行,test_A_502,21:27:00,,21:47:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21:47:40
15,一般列車,A,1,test_B,3010,A,>,Z,2,test_B,1011,Z,>,A,3,test_B,2012,A,>,Z,4,test_B,3013,Z,>,A,5,test_B,3016,A,>,Z,6,入庫,,,>,Z暫留線,7,test_B,3019,Z,>,A,8,入庫,,,>,A庫,9,test_B,3024,A,>,Z,10,入庫,,,>,Z暫留線,11,test_B,1021,Z,>,A,12,test_B,2022,A,>,Z,13,test_B,1023,Z,>,A,14,test_B,2024,A,>,Z,15,test_B,1025,Z,>,A,16,test_B,2026,A,>,Z,17,入庫,,,>,Z暫留線,18,test_B,2027,Z,>,A,19,test_B,1030,A,>,Z,20,入庫,,,>,Z暫留線,21,test_B,2031,Z,>,A,22,test_B,1034,A,>,Z,23,入庫,,,>,Z暫留線,24,test_B,2035,Z,>,A,25,test_B,3050,A,>,Z,26,test_B,1039,Z,>,A,27,test_B,2040,A,>,Z,28,test_B,3053,Z,>,A,29,test_B,1044,A,>,Z,30,入庫,,,>,Z暫留線,31,test_B,2045,Z,>,A,32,test_B,1048,A,>,Z,33,入庫,,,>,Z暫留線,34,test_B,1049,Z,>,A,35,test_B,2050,A,>,Z,36,test_B,3063,Z,>,A,37,入庫,,,>,A庫,38,test_B,3066,A,>,Z,39,入庫,,,>,Z暫留線,40,test_B,3067,Z,>,A,41,入庫,,,>,A庫,42,test_B,3074,A,>,Z,43,入庫,,,>,Z暫留線,44,test_B,3075,Z,>,A,45,入庫,,,>,A庫,46,test_B,3078,A,>,Z,47,入庫,,,>,Z暫留線,48,test_B,3079,Z,>,A,49,入庫,,,>,A庫,50,test_B,3082,A,>,Z,51,入庫,,,>,Z暫留線,52,test_B,3083,Z,>,A,53,入庫,,,>,A庫,54,test_B,3086,A,>,Z,55,test_B,1075,Z,>,A,56,test_B,2076,A,>,Z,57,test_B,2077,Z,>,A,58,入庫,,,>,A庫,59,test_B,3094,A,>,Z,60,入庫,,,>,Z暫留線,61,test_B,2083,Z,>,A,62,入庫,,,>,A庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A庫
,T_005,,,上行,test_B_00,05:15:00,,05:33:00,,下行,test_B_502,05:37:30,,05:49:30,,上行,test_B_01,05:55:40,,06:09:40,,下行,test_B_500,06:10:00,,06:28:00,,上行,test_B_00,06:30:40,,06:48:40,,Z暫留線,,,,06:54:40,,下行,test_B_500,07:08:10,,07:26:10,,A庫,,,,07:34:10,,上行,test_B_00,07:40:10,,07:58:10,,Z暫留線,,,,08:04:10,,下行,test_B_502,08:07:30,,08:19:30,,上行,test_B_01,08:22:30,,08:36:30,,下行,test_B_502,08:37:30,,08:49:30,,上行,test_B_01,08:52:30,,09:06:30,,下行,test_B_502,09:07:30,,09:19:30,,上行,test_B_01,09:24:00,,09:38:00,,Z暫留線,,,,09:44:00,,下行,test_B_501,09:52:30,,10:06:30,,上行,test_B_02,10:10:45,,10:22:45,,Z暫留線,,,,10:28:45,,下行,test_B_501,10:52:30,,11:06:30,,上行,test_B_02,11:10:45,,11:22:45,,Z暫留線,,,,11:28:45,,下行,test_B_501,11:52:30,,12:06:30,,上行,test_B_00,12:15:00,,12:33:00,,下行,test_B_502,12:37:30,,12:49:30,,上行,test_B_01,12:55:40,,13:09:40,,下行,test_B_500,13:15:00,,13:33:00,,上行,test_B_02,13:40:45,,13:52:45,,Z暫留線,,,,13:58:45,,下行,test_B_501,14:22:30,,14:36:30,,上行,test_B_02,14:40:45,,14:52:45,,Z暫留線,,,,14:58:45,,下行,test_B_502,15:07:30,,15:19:30,,上行,test_B_01,15:25:40,,15:39:40,,下行,test_B_500,15:45:00,,16:03:00,,A庫,,,,16:11:00,,上行,test_B_00,16:15:00,,16:33:00,,Z暫留線,,,,16:39:00,,下行,test_B_500,16:45:00,,17:03:00,,A庫,,,,17:11:00,,上行,test_B_00,18:15:45,,18:33:45,,Z暫留線,,,,18:39:45,,下行,test_B_500,18:45:00,,19:03:00,,A庫,,,,19:11:00,,上行,test_B_00,19:15:45,,19:33:45,,Z暫留線,,,,19:39:45,,下行,test_B_500,19:45:00,,20:03:00,,A庫,,,,20:11:00,,上行,test_B_00,20:15:00,,20:33:00,,Z暫留線,,,,20:39:00,,下行,test_B_500,20:45:00,,21:03:00,,A庫,,,,21:11:00,,上行,test_B_00,21:15:00,,21:33:00,,下行,test_B_502,21:37:30,,21:49:30,,上行,test_B_01,21:55:40,,22:09:40,,下行,test_B_501,22:10:00,,22:24:00,,A庫,,,,22:32:00,,上行,test_B_00,23:18:50,,23:36:50,,Z暫留線,,,,23:42:50,,下行,test_B_501,23:45:00,,23:59:00,,A庫,,,,00:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:07:00
16,一般列車,A,1,回送,1098,A,>,J,2,test_C,3046,J,>,S,3,test_C,3049,S,>,O,4,test_C,3056,O,>,S,5,test_C,3057,S,>,O,6,test_C,3068,O,>,S,7,test_C,3065,S,>,O,8,test_C,3074,O,>,S,9,test_C,3073,S,>,O,10,test_C,3080,O,>,S,11,test_C,3081,S,>,O,12,test_C,3092,O,>,S,13,test_C,3095,S,>,O,14,test_C,3102,O,>,S,15,test_C,3103,S,>,J,16,test_A,2027,J,>,A,17,test_A,3068,A,>,J,18,test_A,3073,J,>,A,19,test_A,1026,A,>,J,20,入庫,,,>,J暫留線,21,test_A,3087,J,>,A,22,入庫,,,>,A庫,23,test_A,2042,A,>,J,24,test_C,3164,J,>,S,25,test_C,3171,S,>,O,26,test_C,3178,O,>,S,27,test_C,3179,S,>,O,28,test_C,3186,O,>,S,29,test_C,3211,S,>,O,30,test_C,3218,O,>,S,31,test_C,3219,S,>,O,32,test_C,3226,O,>,S,33,test_C,3227,S,>,J,34,test_A,2057,J,>,A,35,test_A,2058,A,>,J,36,test_C,3244,J,>,S,37,test_C,3251,S,>,O,38,test_C,3258,O,>,S,39,test_C,3259,S,>,O,40,test_C,3266,O,>,S,41,test_C,3267,S,>,J,42,test_A,2065,J,>,A,43,test_A,1054,A,>,J,44,入庫,,,>,J暫留線,45,test_A,1063,J,>,A,46,入庫,,,>,A庫,47,test_A,3186,A,>,J,48,test_A,3193,J,>,A,49,test_A,2096,A,>,J,50,test_A,3205,J,>,A,51,test_A,2100,A,>,J,52,test_C,3390,J,>,S,53,test_C,3397,S,>,O,54,test_C,3404,O,>,S,55,test_C,3405,S,>,O,56,回送,1010,O,>,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 A庫 (等待回送)
,T_006,,,,,04:35:30,,04:48:50,,上行,test_C_01,05:15:00,,05:25:00,,下行,test_C_500,05:27:00,,05:35:00,,上行,test_C_00,05:40:20,,05:48:20,,下行,test_C_500,05:51:00,,05:59:00,,上行,test_C_00,06:04:03,,06:12:03,,下行,test_C_500,06:13:38,,06:21:38,,上行,test_C_00,06:25:52,,06:33:52,,下行,test_C_500,06:35:27,,06:43:27,,上行,test_C_00,06:47:41,,06:55:41,,下行,test_C_500,06:57:16,,07:05:16,,上行,test_C_00,07:20:00,,07:28:00,,下行,test_C_500,07:32:30,,07:40:30,,上行,test_C_00,07:43:50,,07:51:50,,下行,test_C_501,07:52:30,,08:02:30,,下行,test_A_502,08:06:10,,08:26:50,,上行,test_A_00,08:27:00,,08:52:00,,下行,test_A_500,08:52:20,,09:17:20,,上行,test_A_03,09:18:00,,09:32:00,,J暫留線,,,,09:39:00,,下行,test_A_500,09:44:24,,10:09:24,,A庫,,,,10:17:24,,上行,test_A_02,10:22:30,,10:43:10,,上行,test_C_01,10:45:10,,10:55:10,,下行,test_C_500,10:57:00,,11:05:00,,上行,test_C_00,11:10:20,,11:18:20,,下行,test_C_500,11:21:00,,11:29:00,,上行,test_C_00,11:34:20,,11:42:20,,下行,test_C_500,12:57:00,,13:05:00,,上行,test_C_00,13:10:20,,13:18:20,,下行,test_C_500,13:21:00,,13:29:00,,上行,test_C_00,13:34:20,,13:42:20,,下行,test_C_501,13:45:00,,13:55:00,,下行,test_A_502,13:57:00,,14:17:40,,上行,test_A_02,14:22:30,,14:43:10,,上行,test_C_01,14:45:10,,14:55:10,,下行,test_C_500,14:57:00,,15:05:00,,上行,test_C_00,15:10:20,,15:18:20,,下行,test_C_500,15:21:00,,15:29:00,,上行,test_C_00,15:34:20,,15:42:20,,下行,test_C_501,15:45:00,,15:55:00,,下行,test_A_502,15:57:00,,16:17:40,,上行,test_A_03,16:18:00,,16:32:00,,J暫留線,,,,16:39:00,,下行,test_A_503,18:45:00,,18:59:00,,A庫,,,,19:07:00,,上行,test_A_00,19:09:00,,19:34:00,,下行,test_A_500,19:36:10,,20:01:10,,上行,test_A_02,20:06:00,,20:26:40,,下行,test_A_500,20:28:50,,20:53:50,,上行,test_A_02,20:54:00,,21:14:40,,上行,test_C_01,21:16:40,,21:26:40,,下行,test_C_500,21:27:00,,21:35:00,,上行,test_C_00,21:40:20,,21:48:20,,下行,test_C_500,21:51:00,,21:59:00,,,,22:07:50,,22:14:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22:14:20
17,一般列車,S,1,test_C,3043,S,>,O,2,test_C,3048,O,>,S,3,回送,1015,S,>,J,4,入庫,,,>,J暫留線,5,test_A,3023,J,>,A,6,test_A,3034,A,>,J,7,test_A,3041,J,>,F,8,test_A,3046,F,>,J,9,test_A,3051,J,>,F,10,test_A,3056,F,>,J,11,test_A,3061,J,>,F,12,test_A,3066,F,>,J,13,test_A,3071,J,>,F,14,test_A,3076,F,>,J,15,test_A,3079,J,>,A,16,test_A,3088,A,>,J,17,入庫,,,>,J暫留線,18,test_A,1029,J,>,A,19,test_A,1032,A,>,J,20,test_A,3099,J,>,A,21,test_A,3104,A,>,J,22,入庫,,,>,J暫留線,23,test_A,3109,J,>,A,24,test_A,1040,A,>,J,25,test_A,3115,J,>,A,26,test_A,3120,A,>,J,27,入庫,,,>,J暫留線,28,test_A,1045,J,>,A,29,test_A,1048,A,>,J,30,入庫,,,>,J暫留線,31,test_A,1051,J,>,A,32,test_A,3142,A,>,J,33,test_A,3147,J,>,A,34,test_A,1058,A,>,J,35,入庫,,,>,J暫留線,36,test_A,2083,J,>,A,37,test_A,1064,A,>,J,38,入庫,,,>,J暫留線,39,test_A,3189,J,>,A,40,test_A,3198,A,>,J,41,test_A,3203,J,>,F,42,test_A,3210,F,>,J,43,入庫,,,>,J暫留線,44,test_A,1073,J,>,A,45,test_A,1076,A,>,J,46,test_A,3219,J,>,A,47,test_A,1078,A,>,J,48,test_A,3225,J,>,A,49,test_A,2110,A,>,J,50,test_C,3432,J,>,S,51,回送,1007,S,>,J,52,回送,1087,J,>,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 S庫 (等待回送)
,T_006,,,下行,test_C_500,05:09:00,,05:17:00,,上行,test_C_00,05:22:20,,05:30:20,,,,05:30:30,,05:38:30,,J暫留線,,,,05:38:30,,下行,test_A_500,05:58:10,,06:23:10,,上行,test_A_00,06:39:29,,07:04:29,,下行,test_A_501,07:09:00,,07:20:40,,上行,test_A_01,07:23:30,,07:35:10,,下行,test_A_501,07:39:00,,07:50:40,,上行,test_A_01,07:53:30,,08:05:10,,下行,test_A_501,08:09:00,,08:20:40,,上行,test_A_01,08:23:30,,08:35:10,,下行,test_A_501,08:39:00,,08:50:40,,上行,test_A_01,08:53:30,,09:05:10,,下行,test_A_500,09:05:42,,09:30:42,,上行,test_A_00,09:39:29,,10:04:29,,J暫留線,,,,10:11:29,,下行,test_A_503,10:12:55,,10:26:55,,上行,test_A_03,10:37:30,,10:51:30,,下行,test_A_500,10:58:10,,11:23:10,,上行,test_A_00,11:23:10,,11:48:10,,J暫留線,,,,11:55:10,,下行,test_A_500,12:10:35,,12:35:35,,上行,test_A_03,12:37:30,,12:51:30,,下行,test_A_500,12:58:10,,13:23:10,,上行,test_A_00,13:23:10,,13:48:10,,J暫留線,,,,13:55:10,,下行,test_A_503,14:09:55,,14:23:55,,上行,test_A_03,14:37:30,,14:51:30,,J暫留線,,,,14:58:30,,下行,test_A_503,15:39:55,,15:53:55,,上行,test_A_00,16:12:00,,16:37:00,,下行,test_A_500,16:44:10,,17:09:10,,上行,test_A_03,17:15:00,,17:29:00,,J暫留線,,,,17:36:00,,下行,test_A_502,18:19:30,,18:40:10,,上行,test_A_03,18:45:00,,18:59:00,,J暫留線,,,,19:06:00,,下行,test_A_500,19:20:40,,19:45:40,,上行,test_A_00,19:48:45,,20:13:45,,下行,test_A_501,20:15:00,,20:26:40,,上行,test_A_01,20:50:30,,21:02:10,,J暫留線,,,,21:09:10,,下行,test_A_503,21:12:55,,21:26:55,,上行,test_A_03,21:37:30,,21:51:30,,下行,test_A_500,21:54:40,,22:19:40,,上行,test_A_03,22:30:00,,22:44:00,,下行,test_A_500,22:50:00,,23:15:00,,上行,test_A_02,23:15:00,,23:35:40,,上行,test_C_01,23:37:40,,23:47:40,,,,23:56:00,,00:04:00,,,,00:04:00,,00:17:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:17:20
18,一般列車,A,1,test_A,1010,A,>,J,2,入庫,,,>,J暫留線,3,test_A,3075,J,>,F,4,test_A,3082,F,>,J,5,入庫,,,>,J暫留線,6,回送,1097,J,>,A,7,入庫,,,>,A庫,8,test_B,2030,A,>,Z,9,test_B,3043,Z,>,A,10,入庫,,,>,A庫,11,test_B,3046,A,>,Z,12,test_B,1035,Z,>,A,13,test_B,2036,A,>,Z,14,test_B,3049,Z,>,A,15,test_A,3114,A,>,J,16,test_A,1041,J,>,A,17,入庫,,,>,A庫,18,test_A,3134,A,>,J,19,入庫,,,>,J暫留線,20,test_A,3145,J,>,A,21,test_A,2070,A,>,J,22,test_A,1057,J,>,A,23,入庫,,,>,A庫,24,test_A,3174,A,>,J,25,test_A,2087,J,>,A,26,test_A,1066,A,>,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 A庫 (等待回送)
,T_007,,,上行,test_A_03,05:07:30,,05:21:30,,J暫留線,,,,05:28:30,,下行,test_A_501,08:53:30,,09:05:10,,上行,test_A_01,09:12:51,,09:24:31,,J暫留線,,,,09:31:31,,,,09:35:26,,09:48:46,,A庫,,,,09:48:46,,上行,test_B_01,10:25:40,,10:39:40,,下行,test_B_500,10:45:00,,11:03:00,,A庫,,,,11:11:00,,上行,test_B_00,11:15:00,,11:33:00,,下行,test_B_502,11:37:30,,11:49:30,,上行,test_B_01,11:55:40,,12:09:40,,下行,test_B_500,12:15:00,,12:33:00,,上行,test_A_00,12:38:15,,13:03:15,,下行,test_A_503,13:09:55,,13:23:55,,A庫,,,,13:31:55,,上行,test_A_00,15:08:15,,15:33:15,,J暫留線,,,,15:40:15,,下行,test_A_500,16:27:00,,16:52:00,,上行,test_A_02,16:54:00,,17:14:40,,下行,test_A_503,17:15:00,,17:29:00,,A庫,,,,17:37:00,,上行,test_A_00,18:18:45,,18:43:45,,下行,test_A_502,18:49:30,,19:10:10,,上行,test_A_03,19:15:00,,19:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19:29:00
19,一般列車,S,1,回送,1013,S,>,J,2,入庫,,,>,J暫留線,3,test_A,3021,J,>,A,4,test_A,2014,A,>,J,5,test_A,3029,J,>,A,6,test_A,2018,A,>,J,7,test_A,1017,J,>,A,8,test_A,2024,A,>,J,9,test_A,3057,J,>,A,10,test_A,2030,A,>,J,11,test_C,3120,J,>,S,12,入庫,,,>,S庫,13,test_C,3145,S,>,O,14,入庫,,,>,O暫留線,15,test_C,3156,O,>,S,16,test_C,3157,S,>,J,17,test_A,2043,J,>,A,18,test_A,2044,A,>,J,19,test_C,3174,J,>,S,20,入庫,,,>,S庫,21,test_C,3187,S,>,J,22,test_A,2049,J,>,A,23,test_A,2050,A,>,J,24,test_C,3204,J,>,S,25,入庫,,,>,S庫,26,test_C,3237,S,>,J,27,test_A,2059,J,>,A,28,test_A,2060,A,>,J,29,test_C,3254,J,>,S,30,test_C,3261,S,>,O,31,test_C,3268,O,>,S,32,test_C,3269,S,>,O,33,test_C,3280,O,>,S,34,test_C,3277,S,>,O,35,test_C,3286,O,>,S,36,test_C,3285,S,>,O,37,test_C,3292,O,>,S,38,test_C,3293,S,>,O,39,入庫,,,>,O暫留線,40,test_C,3304,O,>,S,41,test_C,3307,S,>,O,42,test_C,3314,O,>,S,43,test_C,3315,S,>,J,44,test_A,2081,J,>,A,45,test_A,2086,A,>,J,46,test_A,3187,J,>,F,47,test_A,3196,F,>,J,48,test_C,3358,J,>,S,49,test_C,3369,S,>,J,50,test_A,2099,J,>,A,51,test_A,1072,A,>,J,52,test_A,3211,J,>,A,53,test_A,3216,A,>,J,54,入庫,,,>,J暫留線,55,test_A,3221,J,>,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 S庫 (等待回送)
